date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-01,6.3,-0.6,13.9,0,,,2.8,,1019.2,
2015-01-02,7.2,0,15,0,,,2.2,,1019.2,
2015-01-03,8.3,1.7,16.1,0,,,2.6,,1022.5,
2015-01-04,11.9,3.3,20.6,0,,,5.2,,1024.9,
2015-01-05,18.9,15,24.4,0,,354,22.7,,1022,
2015-01-06,17.6,9.4,27.2,0,,,9.3,,1021.1,
2015-01-07,17.9,8.3,28.3,0,,,4.8,,1018.9,
2015-01-08,15.4,9.4,23.3,0,,,3.6,,1016.5,
2015-01-09,15.3,11.7,21.1,0,,,4.7,,1015.4,
2015-01-10,12.5,10.6,15,,,,2,,,
2015-01-11,14.2,12.2,16.7,9.3,,,4.7,,,
2015-01-12,13.2,7.8,18.3,0,,,4.9,,1019.6,
2015-01-13,14,7.8,20.6,0,,,9.4,,1018.3,
2015-01-14,14.9,8.9,21.7,0,,,10,,1020.5,
2015-01-15,13.9,6.1,21.7,0,,,7.2,,1022.9,
2015-01-16,14.3,6.1,23.9,0,,,3.5,,1020.5,
2015-01-17,17.1,10,25.6,0,,,6.2,,1020.6,
2015-01-18,15.6,10.6,23.9,0,,,1.9,,1021.9,
2015-01-19,14.7,8.3,23.3,0,,,2.7,,1018.9,
2015-01-20,12.9,8.9,18.3,0,,,2.7,,1014.9,
2015-01-21,15.2,10,23.3,0,,,10.2,,,
2015-01-22,17.2,11.7,22.2,0,,358,16,,1021.5,
2015-01-23,17.8,10,24.4,0,,,13.6,,1021.9,
2015-01-24,20.5,15,25,0,,9,30.6,,1017.5,
2015-01-25,19.2,10,26.7,0,,,6.9,,1016,
2015-01-26,16.8,13.3,23.9,,,,5.4,,1016.4,
2015-01-27,15.8,12.2,21.1,0.3,,,2.9,,1020.8,
2015-01-28,16.7,11.1,22.2,0,,,10,,1019.6,
2015-01-29,19.1,16.7,23.3,0,,26,12.9,,1016.3,
2015-01-30,16.4,12.8,20.6,,,,8.3,,1012,
2015-01-31,16.3,11.1,22.2,0,,,8.3,,1011.9,
2015-02-01,17.1,10,24.4,0,,,3.4,,1017.4,
2015-02-02,16.5,8.9,26.1,0,,,2,,1017.3,
2015-02-03,16,8.9,25,0,,,4,,1017.1,
2015-02-04,15.7,7.2,26.7,0,,,1.9,,1018.1,
2015-02-05,17.6,9.4,28.3,0,,,2.7,,1016.8,
2015-02-06,16.1,9.4,25,0,,,4.6,,1018.5,
2015-02-07,14,10,18.3,1.1,,,1.4,,1020.5,
2015-02-08,17.7,12.8,24.4,0,,,4.3,,1019.7,
2015-02-09,18.5,14.4,23.9,0,,,6.8,,1018.5,
2015-02-10,20.5,15,27.2,0,,1,18.6,,1013.9,
2015-02-11,21.9,12.2,27.2,0,,,19.1,,1016,
2015-02-12,22.3,17.2,28.9,0,,,12.6,,1018,
2015-02-13,20.6,11.1,30,0,,,4.1,,1016.7,
2015-02-14,19.4,10.6,28.3,0,,,5.4,,1016.5,
2015-02-15,18.1,8.9,26.1,0,,,3.7,,1014.1,
2015-02-16,16.3,9.4,23.9,0,,,7.2,,1014.5,
2015-02-17,16.7,13.3,23.3,0,,,3.3,,1017.8,
2015-02-18,16.3,10,25.6,0,,,4.1,,1018.9,
2015-02-19,16.1,10,25.6,0,,,4,,1017.4,
2015-02-20,15.1,10.6,22.2,0,,,3.6,,1014.5,
2015-02-21,14.9,12.2,18.9,0,,,7.1,,1012.9,
2015-02-22,13,11.7,15,,,155,9.8,,1010.6,
2015-02-23,11.8,8.9,17.2,,,,5.2,,1015.4,
2015-02-24,15.1,8.9,21.7,0,,,12.5,,1022,
2015-02-25,14.6,7.2,22.2,0,,,3.3,,1019.2,
2015-02-26,14.3,7.2,21.1,0,,,5.5,,1012.1,
2015-02-27,14,10.6,16.7,0,,,6.9,,1008.5,
2015-02-28,13.1,10,16.7,0.3,,,8.6,,1009.2,
2015-03-01,11.3,8.9,16.7,,,,8.4,,1012.8,
2015-03-02,10.3,6.7,15,,,,4.3,,,
2015-03-03,12.2,6.1,18.3,0,,,5.1,,1013.1,
2015-03-04,14.5,6.7,22.2,0,,,7.8,,1017.2,
2015-03-05,15.7,6.7,24.4,0,,,6,,1022.2,
2015-03-06,21.3,16.1,27.2,0,,8,27,,1018.1,
2015-03-07,21.8,13.3,29.4,0,,,8.4,,1014.9,
2015-03-08,18.1,10,26.1,0,,,6.4,,1014.6,
2015-03-09,17.2,11.1,25.6,0,,,3,,1013.4,
2015-03-10,18.8,10,28.3,0,,,3.4,,1013.8,
2015-03-11,18.9,15.6,22.2,0,,,3.8,,1017.3,
2015-03-12,22.5,14.4,30,0,,,17.8,,1016.6,
2015-03-13,25.2,20.6,31.1,0,,7,21.9,,1016.4,
2015-03-14,24.1,15,32.8,0,,,5.1,,1016.8,
2015-03-15,23.3,16.1,31.7,0,,,5.2,,1015.7,
2015-03-16,23.5,15.6,30.6,0,,,6.3,,1012.7,
2015-03-17,20.8,14.4,27.2,0,,,6,,1012.9,
2015-03-18,18.4,16.1,21.7,0.3,,,8.8,,1013.6,
2015-03-19,18.9,13.3,25.6,0,,,6,,1014.6,
2015-03-20,20,12.8,28.9,0,,,4.7,,1016.7,
2015-03-21,18.7,15,25,0,,,7.9,,1018.3,
2015-03-22,17.1,15,22.2,0,,,9,,1020.2,
2015-03-23,17.9,11.1,23.9,0,,,6.6,,1019.5,
2015-03-24,20.3,15,27.2,0,,344,25,,1016.8,
2015-03-25,22.8,13.9,31.1,0,,,10.5,,1016,
2015-03-26,23.6,13.9,32.8,0,,,7.7,,1016.9,
2015-03-27,23.8,15,32.8,0,,,5.7,,1016.7,
2015-03-28,21.8,13.3,30.6,0,,,4.9,,1016.5,
2015-03-29,20.8,12.2,28.9,0,,,5.6,,1015.7,
2015-03-30,20.5,12.8,30,0,,,5.6,,1014.8,
2015-03-31,19,13.3,26.1,0,,,7.1,,1014.2,
2015-04-01,19.7,14.4,23.9,0,,,13.3,,1013.3,
2015-04-02,18.8,13.9,25.6,0,,29,16.7,,1014.2,
2015-04-03,21.1,13.3,28.3,0,,,11.4,,1016,
2015-04-04,20.1,11.7,28.3,0,,,5.8,,1012.4,
2015-04-05,16.3,11.7,21.1,0,,,10.6,,1010.8,
2015-04-06,13.9,10.6,17.8,0,,,10.5,,1013.1,
2015-04-07,11.8,8.3,16.1,,,,6.2,,1015.9,
2015-04-08,13.9,7.8,20.6,0,,,12.4,,1016.3,
2015-04-09,16.2,8.3,24.4,0,,,7.5,,1013.6,
2015-04-10,15.9,9.4,22.8,0,,,6.1,,1014.5,
2015-04-11,17.4,10.6,22.8,0,,,7.7,,1012.8,
2015-04-12,18.9,11.1,27.2,0,,,7.1,,1013,
2015-04-13,18.6,13.3,26.7,0,,,6.7,,1016.6,
2015-04-14,18.7,11.7,27.8,0,,,10.1,,1016.1,
2015-04-15,20.9,15.6,27.2,0,,1,24.2,,1012.8,
2015-04-16,21.5,17.2,27.2,0,,,15.6,,1014.1,
2015-04-17,20.1,11.1,28.9,0,,,8.3,,1015.7,
2015-04-18,20.4,12.2,28.3,0,,,5.6,,1014.3,
2015-04-19,19.5,12.2,27.2,0,,,5.1,,1012.1,
2015-04-20,16.2,11.7,22.8,0,,,8.1,,1010.9,
2015-04-21,15.4,12.2,18.3,0,,,9.3,,1012.1,
2015-04-22,15.7,12.2,18.3,0,,,6.6,,1011.7,
2015-04-23,15.1,11.1,18.9,0,,,5.1,,1011.7,
2015-04-24,15.5,13.9,17.8,0,,,7.6,,1014.1,
2015-04-25,14.8,12.2,17.8,0.3,,,6.3,,1013.2,
2015-04-26,20.4,12.8,26.1,0,,340,24.7,,1012.7,
2015-04-27,23.1,13.9,31.1,0,,,13.2,,1012.5,
2015-04-28,23.6,13.3,32.2,0,,,6.1,,1013,
2015-04-29,25.5,15.6,34.4,0,,,6.9,,1011,
2015-04-30,25.3,16.1,33.3,0,,,6,,1009.2,
2015-05-01,24.7,16.1,32.2,0,,,6.9,,1010.8,
2015-05-02,23.6,16.1,31.1,0,,,7.7,,1009.7,
2015-05-03,18.1,13.3,25,0,,,8.7,,1011.1,
2015-05-04,16,11.7,22.2,0,,,9.2,,1013,
2015-05-05,15.2,12.8,18.3,0,,,8.6,,1014.1,
2015-05-06,15.7,13.9,18.3,0,,,7.4,,1011.2,
2015-05-07,14.7,12.2,18.9,0,,185,13.8,,1010.2,
2015-05-08,12.8,9.4,15.6,,,,7.4,,1012.7,
2015-05-09,15.7,11.7,20.6,0,,,5.8,,1016.8,
2015-05-10,18.7,10.6,27.2,0,,,6.9,,1014.3,
2015-05-11,21.1,13.9,28.9,0,,,8,,1010.8,
2015-05-12,17.1,12.8,22.8,0,,146,11.2,,,
2015-05-13,16.2,12.8,20,0,,,10,,1012.9,
2015-05-14,13.5,11.7,16.7,,,,9.9,,,
2015-05-15,14.4,10.6,19.4,0,,,5.3,,1010.7,
2015-05-16,15.9,11.1,20.6,0,,,9,,1014.2,
2015-05-17,16.9,13.3,21.7,0,,,8,,1015.3,
2015-05-18,17,14.4,21.1,0,,,7.9,,1015.9,
2015-05-19,16.7,11.1,22.8,0,,,7.9,,1016,
2015-05-20,17.1,13.9,22.2,0,,,10.2,,1013.4,
2015-05-21,15.7,12.8,19.4,0,,,7.7,,1013.4,
2015-05-22,15.7,13.3,18.3,0,,,6.4,,1015.4,
2015-05-23,16.8,12.2,22.2,0,,,9.6,,1016.7,
2015-05-24,17.5,13.3,22.8,0,,,6.9,,1014.6,
2015-05-25,16.8,12.8,22.8,0,,,7,,1014.1,
2015-05-26,17.7,14.4,22.8,0,,,7.7,,1014.4,
2015-05-27,17.4,13.9,24.4,0,,,7.3,,1014.3,
2015-05-28,19.4,13.3,27.8,0,,,8.8,,1013.5,
2015-05-29,20.9,13.3,30.6,0,,,8.9,,1012.4,
2015-05-30,22.1,14.4,30.6,0,,,9,,1011.9,
2015-05-31,19.1,13.9,26.7,0,,131,9.8,,1012.5,
2015-06-01,19.2,13.9,27.8,0,,,8.6,,1014.3,
2015-06-02,20.1,14.4,26.7,0,,,10.7,,1013.7,
2015-06-03,18,15.6,22.8,0,,,8.1,,1012.1,
2015-06-04,17.9,15,20.6,0,,,10,,1010.4,
2015-06-05,18.4,15,23.3,0,,,8.7,,1010.2,
2015-06-06,19,13.9,25.6,0,,,7.7,,1011.5,
2015-06-07,22.9,13.9,35,,,,6.4,,1010,
2015-06-08,27,17.8,38.3,,,,8.2,,1009.6,
2015-06-09,24,22.2,28.3,,,,8.3,,1009.7,
2015-06-10,21.5,18.3,26.1,,,146,10.4,,1011.4,
2015-06-11,19.8,15.6,26.1,,,,8.7,,1010.4,
2015-06-12,19.6,16.7,25,0,,,9,,1009.3,
2015-06-13,19.2,16.7,24.4,,,,9.1,,1009,
2015-06-14,20.8,16.7,30,,,,6.4,,1008.1,
2015-06-15,23.2,16.7,33.3,0,,,9,,1009.1,
2015-06-16,24.1,16.1,32.2,,,,8.8,,1010.6,
2015-06-17,24.2,16.1,32.2,0,,,9.7,,1011.2,
2015-06-18,25.2,16.7,36.1,0,,,7.8,,1011.8,
2015-06-19,26.9,17.2,35,0,,,6.7,,1009.7,
2015-06-20,26.5,17.8,35,0,,,9,,1009,
2015-06-21,24.6,18.9,31.7,0,,124,9.9,,1011.8,
2015-06-22,24.9,17.8,31.1,0,,,8.2,,1012.3,
2015-06-23,25.2,17.8,33.3,0,,,7.5,,1011.8,
2015-06-24,25.1,18.3,32.2,0,,,9,,1011,
2015-06-25,25.4,18.3,33.3,0,,,8.2,,1012.4,
2015-06-26,25.5,17.8,35,0,,,8.2,,1012.9,
2015-06-27,23.6,17.8,31.1,0,,,6.5,,1013.6,
2015-06-28,29,21.7,38.3,0,,,8.1,,1011.5,
2015-06-29,29,22.2,38.3,0,,,7.8,,1010.7,
2015-06-30,28,22.2,36.7,0,,,9,,1010.8,
2015-07-01,27.2,22.8,33.3,0,,,8.8,,1011.5,
2015-07-02,27,22.2,33.3,0,,,6.8,,1013.1,
2015-07-03,25.2,18.9,32.8,0,,,9,,1011.7,
2015-07-04,22.1,16.7,28.9,0,,129,10.6,,1010.9,
2015-07-05,20.4,16.7,27.2,0,,,9.7,,1013.7,
2015-07-06,20.7,16.7,27.8,0,,,9.6,,1015.3,
2015-07-07,20.8,16.7,27.8,0,,,9.8,,1013.2,
2015-07-08,20.1,18.3,23.9,0,,,9,,1010.8,
2015-07-09,20.2,17.8,23.3,0,,,9.1,,1011.1,
2015-07-10,20.2,15.6,25,0,,,9.5,,1012.4,
2015-07-11,22,16.7,28.3,0,,,7.8,,1013.4,
2015-07-12,24.1,16.7,32.2,0,,,6.4,,1014.2,
2015-07-13,25.1,18.3,32.2,0,,,8.3,,1012.5,
2015-07-14,23.9,17.2,31.7,0,,,10.3,,1010.5,
2015-07-15,22.9,17.8,30,0,,142,10.8,,1011.6,
2015-07-16,23.1,17.2,31.1,0,,,9.5,,1012.2,
2015-07-17,24.4,16.7,33.3,0,,,8.7,,1010.1,
2015-07-18,21.7,17.8,29.4,,,,5.6,,1013.5,
2015-07-19,25.8,20.6,33.3,,,,8.8,,1015.2,
2015-07-20,25.9,23.3,30,0,,,8.1,,1014.9,
2015-07-21,24,21.1,28.9,0,,,8.6,,1012.2,
2015-07-22,23.9,20.6,28.9,0,,,9,,1010.9,
2015-07-23,23.7,18.9,30.6,0,,,7.4,,1013.6,
2015-07-24,26.1,20,33.3,0,,,7,,1015.8,
2015-07-25,26.9,20,35,0,,,6.7,,1014.1,
2015-07-26,24.6,20,31.1,0,,,11,,1011.9,
2015-07-27,23.1,17.8,29.4,0,,,10.3,,1011.7,
2015-07-28,24.7,17.8,33.9,0,,,7.4,,1010.9,
2015-07-29,24.6,18.3,33.3,0,,,7.8,,1012.4,
2015-07-30,26.4,21.7,34.4,0,,,7.8,,1014.3,
2015-07-31,26.8,20,35.6,0,,,8.7,,1014.6,
2015-08-01,24.6,18.9,32.8,0,,,8.7,,1012.8,
2015-08-02,25,19.4,32.2,0,,,5.7,,1010.9,
2015-08-03,25.1,18.9,32.2,0,,,6.6,,1010.9,
2015-08-04,26.9,20,33.9,0,,,7.4,,1011.6,
2015-08-05,28.5,21.1,35.6,0,,,6.9,,1011.6,
2015-08-06,26.5,21.1,33.3,0,,,8.8,,1010.1,
2015-08-07,22.6,18.9,28.9,0,,,11.3,,1011.3,
2015-08-08,22.4,17.8,28.9,0,,,9.7,,1012.6,
2015-08-09,21.4,17.2,28.3,0,,,9.6,,1013.3,
2015-08-10,21.1,16.1,29.4,0,,,6.7,,1013,
2015-08-11,22.1,16.7,30,0,,,6.9,,1012.1,
2015-08-12,26.2,16.7,37.2,,,,4.1,,1013.4,
2015-08-13,29.4,20.6,38.9,,,,5.8,,1012.1,
2015-08-14,30.4,21.1,39.4,,,,6.6,,1011.7,
2015-08-15,31.7,23.3,41.1,0,,,6.5,,1010.8,
2015-08-16,31.7,22.8,40.6,0,,,6,,1009.8,
2015-08-17,25.6,20.6,31.1,0,,137,10.8,,1011.3,
2015-08-18,23.8,19.4,30.6,0,,,10.3,,1012.2,
2015-08-19,23,18.3,30,0,,,8.9,,1011.4,
2015-08-20,22.4,18.3,29.4,0,,,7,,1010.5,
2015-08-21,22.1,18.3,28.3,0,,,7.6,,1010.8,
2015-08-22,23.5,18.3,30.6,0,,,6.9,,1011.7,
2015-08-23,25.1,18.9,33.9,0,,,7.3,,1012.6,
2015-08-24,26.3,18.9,36.7,0,,,6.5,,1012.6,
2015-08-25,25.3,21.7,29.4,,,,4.5,,1012.8,
2015-08-26,29.4,22.8,36.7,0,,,7,,1013,
2015-08-27,29.7,22.2,38.3,0,,,7,,1012.9,
2015-08-28,30.6,22.2,39.4,0,,,5.3,,1010.6,
2015-08-29,29.9,22.8,37.2,0,,,6.7,,1010.4,
2015-08-30,27.1,22.2,32.8,0,,,10.2,,1010.3,
2015-08-31,24.2,18.9,31.1,0,,,9.7,,1010.7,
2015-09-01,22.8,20,28.9,0,,,8.9,,1012.1,
2015-09-02,22.6,18.9,28.3,0,,,9.5,,1013,
2015-09-03,21.4,18.3,26.7,0,,,9.5,,1011.2,
2015-09-04,21.4,18.3,26.7,0,,,9.7,,1010.5,
2015-09-05,22.1,16.1,29.4,,,,4,,1011.5,
2015-09-06,24.9,16.1,33.3,,,,6.1,,1011.7,
2015-09-07,27.9,20,35,0,,,6.3,,1010.8,
2015-09-08,30.6,23.3,38.9,0,,,5,,1009.2,
2015-09-09,32.3,25.6,40,0,,,7,,1008.8,
2015-09-10,31,26.1,36.7,0,,,7.2,,1010.1,
2015-09-11,30.1,25,36.7,0,,,7.6,,1011.1,
2015-09-12,28.1,24.4,32.8,0,,,5.1,,1012,
2015-09-13,27,20.6,33.9,0,,,4.9,,1009.4,
2015-09-14,24,20.6,29.4,0,,,10.2,,1009,
2015-09-15,22.6,20,26.1,,,,10.3,,,
2015-09-16,21,17.8,26.1,0,,,7.2,,1013.7,
2015-09-17,22.1,16.1,29.4,0,,,6.1,,1012.6,
2015-09-18,25,16.1,35,0,,,4.2,,1009.3,
2015-09-19,27.4,18.9,37.2,0,,,6.2,,1007.7,
2015-09-20,29.7,20.6,39.4,0,,,5.1,,1008.2,
2015-09-21,26.2,21.7,32.8,0,,,9.8,,1007.8,
2015-09-22,24.5,20.6,30,0,,,7,,1011.4,
2015-09-23,25.5,19.4,32.8,,,,4.9,,1011.5,
2015-09-24,27.8,19.4,37.2,,,,4.3,,1010.3,
2015-09-25,28.4,21.7,37.2,0,,,4.3,,1010.3,
2015-09-26,28.3,21.7,37.2,0,,,4.7,,1008.8,
2015-09-27,26.7,19.4,34.4,,,,5.1,,1008.5,
2015-09-28,25.8,19.4,33.3,,,,4.7,,1010.4,
2015-09-29,24.4,17.2,32.2,0,,,4.6,,1011.1,
2015-09-30,25.7,18.3,33.3,0,,,4.8,,1009.5,
2015-10-01,24.1,18.9,30,0,,,6.3,,1011.2,
2015-10-02,23.6,19.4,30,0,,,10.7,,1010.4,
2015-10-03,21.9,16.7,28.3,0,,,9,,1003.3,
2015-10-04,18.7,16.1,21.7,,,,12.1,,1002.9,
2015-10-05,19,14.4,23.9,,,,7,,1010.9,
2015-10-06,20.4,15,27.2,0,,,4.7,,1016.6,
2015-10-07,22.7,15.6,31.1,0,,,4.9,,1016.5,
2015-10-08,27.5,18.3,37.2,0,,,7.2,,1014.3,
2015-10-09,31.3,21.1,39.4,0,,,9,,1011.9,
2015-10-10,28.9,21.1,36.1,0,,,5.8,,1013.5,
2015-10-11,28.8,21.1,37.2,0,,,4.3,,1012.4,
2015-10-12,28.2,20.6,33.9,0,,,6.1,,1012.8,
2015-10-13,28.3,24.4,33.3,0,,,6.6,,1015.4,
2015-10-14,26.5,21.7,32.2,0,,,4.8,,1014,
2015-10-15,24.2,21.7,28.3,0,,,7.6,,1012.3,
2015-10-16,22.4,20,25.6,0,,,6.9,,1011.9,
2015-10-17,23.1,19.4,28.9,0,,,5.4,,1011.7,
2015-10-18,21.8,19.4,26.1,0,,,8,,,
2015-10-19,20.5,17.2,25,0.5,,,6.8,,1012.4,
2015-10-20,21.6,14.4,30,0,,,9.8,,1010.2,
2015-10-21,23.9,17.2,30.6,0,,,12.3,,1011.2,
2015-10-22,20.1,13.9,26.7,0,,,6.3,,1013,
2015-10-23,21.5,14.4,31.1,0,,,4,,1013.5,
2015-10-24,23.6,15.6,32.2,0,,,6.1,,1012.3,
2015-10-25,22.3,17.2,29.4,0,,,3,,1012.4,
2015-10-26,22.4,14.4,32.8,0,,,4.2,,1012.6,
2015-10-27,21.2,13.3,28.9,0,,,2,,1013.1,
2015-10-28,22.8,17.2,28.9,0,,,8.8,,1011.2,
2015-10-29,22,18.9,26.1,0,,347,26.2,,1008.9,
2015-10-30,23.7,18.9,30,0,,350,24,,1011.3,
2015-10-31,24.2,16.7,32.2,0,,,4.9,,1015.2,
2015-11-01,21.7,12.8,31.7,,,,5,,1015.2,
2015-11-02,16.9,13.3,21.1,,,,6.4,,1009.5,
2015-11-03,13.9,10,18.3,,,,5.7,,1009.9,
2015-11-04,13.5,7.2,18.3,,,,7.7,,1014.2,
2015-11-05,15.1,8.3,21.1,,,,6.8,,1020.7,
2015-11-06,18.8,13.9,24.4,,,3,25.2,,1019.1,
2015-11-07,19.8,13.3,25.6,,,,14.6,,1016.7,
2015-11-08,15.8,8.3,25,,,,4.5,,1014.7,
2015-11-09,14.8,11.1,20,,,,6.7,,1014.7,
2015-11-10,13.3,7.8,18.3,,,,12.5,,1018.8,
2015-11-11,16.2,9.4,23.3,,,,16.1,,1022.6,
2015-11-12,18,7.8,24.4,,,,16,,1017.1,
2015-11-13,18.3,10,26.7,,,,8,,1014.3,
2015-11-14,15.6,7.2,25.6,,,,2.9,,1013.3,
2015-11-15,12.9,7.8,18.3,,,,7.9,,1012,
2015-11-16,11.5,8.9,15,,,336,21.7,,1016.3,
2015-11-17,16.5,10.6,24.4,,,353,21.7,,1019.6,
2015-11-18,17.1,8.3,28.3,,,,4.5,,1015.7,
2015-11-19,19.6,9.4,30.6,,,,5.9,,1014.4,
2015-11-20,22.7,13.9,31.1,,,,9,,1013,
2015-11-21,23.6,20,28.3,,,352,24,,1014.2,
2015-11-22,21.9,14.4,27.8,,,,16.4,,1013.5,
2015-11-23,17.2,10,26.1,,,,4.3,,1012.8,
2015-11-24,13.9,8.3,19.4,,,,7.3,,1012.7,
2015-11-25,12.1,8.3,16.1,,,,7,,1011.4,
2015-11-26,10.7,6.1,16.7,,,,5,,1014.7,
2015-11-27,12.1,7.8,16.7,,,,6.7,,1015.5,
2015-11-28,11.6,6.7,16.7,0,,341,12.9,,1017.5,
2015-11-29,12.9,8.9,17.8,0,,343,13.2,,1019.3,
2015-11-30,10.9,3.9,18.3,0,,,5.5,,1020,
2015-12-01,13.3,5,21.7,0,,,6.1,,1019.2,
2015-12-02,15.5,6.7,23.9,0,,,9.7,,1019.5,
2015-12-03,14.9,7.8,24.4,0,,,3.8,,1017.7,
2015-12-04,13,7.8,20,0,,,5.5,,1018.6,
2015-12-05,14.1,5,22.8,0,,,10.8,,1022.7,
2015-12-06,17,8.9,26.7,0,,,4.7,,1022.5,
2015-12-07,19.8,10,27.2,0,,,11.7,,1019.2,
2015-12-08,22.5,16.7,29.4,0,,,4.2,,1016.6,
2015-12-09,17.4,11.1,26.7,0,,,1.3,,1015.8,
2015-12-10,14.4,8.9,18.9,,,,5.9,,1014,
2015-12-11,12.6,8.9,16.1,2,,,10.1,,1009.8,
2015-12-12,13.3,11.1,17.8,0,,344,24.6,,1015.1,
2015-12-13,12.1,5.6,17.2,1.6,,,8.6,,1016.6,
2015-12-14,9.5,7.8,12.8,0,,,19.9,,1014.4,
2015-12-15,10.3,6.7,15.6,0,,348,18.7,,1016.7,
2015-12-16,10.6,6.1,17.2,0,,,12.6,,1020.6,
2015-12-17,10.2,2.8,18.3,0,,,2.3,,1021.2,
2015-12-18,12.5,4.4,21.7,0,,,5,,1017.2,
2015-12-19,10.2,4.4,17.2,3.9,,,5.9,,1014.4,
2015-12-20,10.4,6.1,15,0,,,5.7,,1020.2,
2015-12-21,9.8,3.9,16.1,1.4,,,4.2,,1020.3,
2015-12-22,13.2,11.1,15,,,,6.4,,,
2015-12-23,12.7,8.3,17.8,0,,,18.2,,1008.3,
2015-12-24,10.7,5.6,15.6,0,,,8.5,,1013.7,
2015-12-25,9.2,7.2,12.8,0,,339,18.3,,1018.2,
2015-12-26,10.5,6.1,15,0,,10,23,,1023.9,
2015-12-27,9.8,3.9,15,0,,,15.4,,1021.4,
2015-12-28,6.5,0,12.2,0,,,7.6,,1013.4,
2015-12-29,9.6,5.6,15,0,,,12.6,,1015.3,
2015-12-30,8.4,1.1,16.1,0,,,3.2,,1020.8,
2015-12-31,11.5,5.6,16.7,0,,1,20.6,,1019.1,
2016-01-01,10.9,7.2,15.6,0,,352,19.9,,1019,
2016-01-02,11.5,5,18.3,0,,,8.3,,1017.9,
2016-01-03,10.4,4.4,15.6,0,,,4.3,,1013.8,
2016-01-04,14.6,11.1,20,,,,5.9,,1008.6,
2016-01-05,12.2,8.3,13.9,30,,,10.1,,,
2016-01-06,8.6,5.6,11.1,,,,7.3,,,
2016-01-07,10,6.7,13.3,,,,4.7,,1012,
2016-01-08,11.2,6.1,16.7,0,,,9,,1016.3,
2016-01-09,9.7,5,14.4,0,,,3.8,,1021.9,
2016-01-10,12.2,9.4,15.6,0.3,,,4.2,,1021.2,
2016-01-11,13.7,10.6,17.8,0,,355,19.6,,1023.6,
2016-01-12,13.5,6.7,20,0,,,10.2,,1021.8,
2016-01-13,11,4.4,18.9,0,,,3.2,,1020,
2016-01-14,11.6,7.2,17.8,0,,,3.8,,1018.6,
2016-01-15,12.3,8.3,17.8,0,,,2.4,,1018,
2016-01-16,14.1,10,20,0,,,3.8,,1020.5,
2016-01-17,14.1,8.9,21.1,0,,,2.7,,1020.8,
2016-01-18,12.5,9.4,16.1,,,,2.9,,1021.3,
2016-01-19,12.7,8.9,16.7,2.3,,,2.5,,1022,
2016-01-20,15.5,12.2,20,0,,,3.5,,1021.8,
2016-01-21,15.6,8.9,23.3,0,,,11.7,,1021,
2016-01-22,14.1,7.8,21.1,0,,,1.1,,1019,
2016-01-23,13.2,10,18.3,0,,,9.7,,1016.1,
2016-01-24,14.5,11.1,19.4,0,,349,19.7,,1017.4,
2016-01-25,16.2,12.2,22.2,0,,357,19.4,,1018.3,
2016-01-26,17.5,14.4,23.3,0,,,17.9,,1022.1,
2016-01-27,15.8,9.4,21.7,0,,,9.9,,1023.5,
2016-01-28,15.8,6.7,24.4,0,,,4.4,,1020.4,
2016-01-29,16.9,10.6,26.1,0,,,6.3,,1016.5,
2016-01-30,13.6,9.4,16.7,0,,,4.8,,1015.3,
2016-01-31,11.3,7.8,13.9,,,196,17.3,,,
2016-02-01,8.8,3.9,11.7,0,,,21.6,,1015.7,
2016-02-02,10.5,5,16.1,0,,,8.9,,1021.8,
2016-02-03,11.2,5,16.7,0,,,10.4,,1025.8,
2016-02-04,12.9,5,19.4,0,,,17.1,,1025.4,
2016-02-05,17.5,13.3,22.2,0,,353,24.7,,1025.1,
2016-02-06,18.6,14.4,24.4,0,,357,30.5,,1022.8,
2016-02-07,22.4,17.2,28.3,0,,11,26.7,,1019.6,
2016-02-08,23.9,18.3,28.9,0,,5,20.5,,1019.6,
2016-02-09,21,12.8,30,0,,,7.8,,1019.6,
2016-02-10,20.1,11.1,30,0,,,4.6,,1019.5,
2016-02-11,19.5,10,30.6,0,,,1.4,,1018.7,
2016-02-12,19.2,10,30.6,0,,,2.3,,1018.2,
2016-02-13,19.1,8.3,28.3,0,,,6.3,,1017.5,
2016-02-14,23.8,18.9,28.9,0,,349,25.7,,1015.9,
2016-02-15,25.5,22.2,30.6,0,,357,27.4,,1013.9,
2016-02-16,22.1,13.3,31.1,0,,,3.4,,1011.7,
2016-02-17,15.3,11.7,22.2,12.8,,,6.6,,1010.7,
2016-02-18,14.7,11.7,19.4,1.6,,,6.9,,1014.3,
2016-02-19,13.9,8.3,19.4,0,,,3.8,,1017.9,
2016-02-20,14.9,7.8,22.8,0,,,2.6,,1018,
2016-02-21,17.4,7.8,26.1,0,,,7.1,,1017.5,
2016-02-22,21.6,13.3,27.8,0,,,22.6,,1014.2,
2016-02-23,20.1,12.8,26.1,0,,,13.4,,1014.8,
2016-02-24,20,15.6,26.1,0,,352,22.4,,1017.9,
2016-02-25,18.7,9.4,28.3,0,,,3.7,,1017.3,
2016-02-26,18.5,10,27.2,0,,,3.6,,1017.6,
2016-02-27,18.2,11.7,26.7,0,,,6.1,,1015.5,
2016-02-28,19.7,12.8,27.2,,,,8.5,,1014.9,
2016-02-29,19.7,12.2,28.9,0,,,5.9,,1015.4,
